geoid,period,Health Care Center (/100k pop),HIV
30053,2018,11.1755924,0
30055,2018,0.2652883,0
30057,2018,7.1338448,0
30059,2018,0.2652883,0
30061,2018,19.306282,0
30063,2018,4.317429,3.38
30065,2018,0.2652883,0
30067,2018,5.1216454,18.38
30069,2018,0.2652883,0
30071,2018,0.2652883,0
30073,2018,8.3095502,0
30075,2018,0.2652883,0
30077,2018,0.2652883,0
30079,2018,0.2652883,0
30081,2018,3.2754738,0
30083,2018,6.176064,0
30085,2018,0.2652883,0
30087,2018,6.7231012,0
30089,2018,0.2652883,0
30091,2018,0.2652883,0
30093,2018,4.9867206,0
30095,2018,0.2652883,0
30097,2018,0.2652883,0
30099,2018,0.2652883,0
30101,2018,12.8298588,0
30103,2018,0.2652883,0
30105,2018,0.2652883,0
30107,2018,0.2652883,0
30109,2018,0.2652883,0
30111,2018,3.748045,7.5
31001,2018,0.2652883,9.44
31003,2018,0.2652883,0
31005,2018,0.2652883,0
31007,2018,0.2652883,0
31009,2018,0.2652883,0
31011,2018,0.2652883,0
31013,2018,0.2652883,0
31015,2018,0.2652883,0
31017,2018,0.2652883,0
31019,2018,0.2652883,6
31021,2018,0.2652883,0
31023,2018,0.2652883,0
31025,2018,4.1249718,0
31027,2018,0.2652883,0
31029,2018,0.2652883,0
31031,2018,0.2652883,0
31033,2018,0.2652883,0
31035,2018,0.2652883,65.75
31037,2018,0.2652883,0
31039,2018,0.2652883,0
31041,2018,0.2652883,0
31043,2018,4.636323,14.86
31045,2018,0.2652883,0
31047,2018,0.2652883,16.85
31049,2018,0.2652883,0
31051,2018,0.2652883,0
31053,2018,3.5067052,0
31055,2018,4.2395092,7.8
31057,2018,0.2652883,0
31059,2018,0.2652883,0
31061,2018,0.2652883,0
31063,2018,0.2652883,0
31065,2018,0.2652883,0
31067,2018,0.2652883,13.88
31069,2018,0.2652883,0
31071,2018,0.2652883,215.17
31073,2018,0.2652883,0
31075,2018,0.2652883,0
31077,2018,0.2652883,0
31079,2018,2.7691176,6.47
31081,2018,0.2652883,0
31083,2018,0.2652883,0
31085,2018,0.2652883,0
31087,2018,0.2652883,149.03
31089,2018,0.2652883,0
31091,2018,0.2652883,0
31093,2018,0.2652883,0
31095,2018,0.2652883,0
31097,2018,0.2652883,0
31099,2018,0.2652883,0
31101,2018,0.2652883,0
31103,2018,0.2652883,0
31105,2018,0.2652883,0
31107,2018,0.2652883,0
31109,2018,2.9784318,6.8
31111,2018,0.2652883,0
31113,2018,0.2652883,0
31115,2018,0.2652883,0
31117,2018,0.2652883,0
31119,2018,6.0030746,11.34
31121,2018,0.2652883,0
31123,2018,0.2652883,0
31125,2018,0.2652883,0
31127,2018,0.2652883,0
31129,2018,0.2652883,0
31131,2018,0.2652883,0
31133,2018,0.2652883,0
31135,2018,0.2652883,0
31137,2018,0.2652883,0
31139,2018,0.2652883,0
31141,2018,3.674892,0
31143,2018,0.2652883,0
31145,2018,0.2652883,0
31147,2018,0.2652883,0
31149,2018,0.2652883,0
31151,2018,0.2652883,0
31153,2018,2.3271478,4.7
31155,2018,0.2652883,0
31157,2018,3.5220016,10.96
31159,2018,0.2652883,0
31161,2018,0.2652883,0
31163,2018,0.2652883,0
31165,2018,0.2652883,0
31167,2018,0.2652883,0
31169,2018,0.2652883,0
31171,2018,0.2652883,0
31173,2018,0.2652883,0
31175,2018,0.2652883,0
31177,2018,0.2652883,0
31179,2018,0.2652883,0
31181,2018,0.2652883,0
31183,2018,0.2652883,0
31185,2018,0.2652883,29.09
32001,2018,4.2549186,0
32003,2018,1.83045208,24.4
32005,2018,3.0907886,6.18
32007,2018,4.0929126,7.56
32009,2018,0.2652883,0
32011,2018,14.2892446,0
32013,2018,0.2652883,23.82
32015,2018,8.496026,0
32017,2018,0.2652883,0
32019,2018,0.2652883,7.35
32021,2018,9.5675392,92.57
32023,2018,4.4426628,0
32027,2018,0.2652883,0
32029,2018,10.0772066,0
32031,2018,3.3002266,9.9
32033,2018,0.2652883,42.11
32510,2018,6.7667766,7.27
33001,2018,2.7841898,6.54
33003,2018,0.2652883,8.28
33005,2018,0.2652883,0
33007,2018,8.0728836,0
33009,2018,5.7609958,0
33011,2018,3.1760004,7.3
33013,2018,1.87297582,2
33015,2018,3.0136054,1.3
33017,2018,2.7142496,2.32
33019,2018,3.2574608,0
34001,2018,3.4278752,18.2
34003,2018,1.3698064,7.6
34005,2018,1.57657206,10
34007,2018,2.8722796,12.2
34009,2018,3.7820354,4.25
34011,2018,6.6256284,10.4
34013,2018,3.5052394,40.1
34015,2018,2.5629962,4.4
34017,2018,2.7419386,28.7
34019,2018,0.2652883,4.6
34021,2018,2.2942712,13.7
34023,2018,1.77791798,12
34025,2018,2.019918,4.9
34027,2018,1.78695082,6.1
34029,2018,2.5368498,3.4
34031,2018,2.0000792,19
34033,2018,2.7436072,6.33
34035,2018,1.33756566,13.1
34037,2018,2.5985692,5.7
34039,2018,1.69771374,13.1
34041,2018,2.9527534,2.79
35001,2018,2.40046,7.5
35003,2018,14.9294986,0
35005,2018,4.4886808,4.6
35006,2018,5.6248336,14.86
35007,2018,8.2251902,0
35009,2018,0.2652883,0
35011,2018,14.7864886,0
35013,2018,6.3946576,8.9
35015,2018,5.4678034,10.7
35017,2018,10.1399098,14.41
35019,2018,9.5968972,0
35021,2018,23.873132,0
35023,2018,19.195383,0
35025,2018,2.6336312,5.78
35027,2018,4.7245656,20.63
35028,2018,0.2652883,0
35029,2018,8.2696944,0
35031,2018,4.8761144,19.2
35033,2018,16.2099972,0
35035,2018,5.1066814,0
35037,2018,7.079465,0
35039,2018,12.0077076,10.17
35041,2018,6.6626844,0
35043,2018,5.2005768,6.6
35045,2018,2.7304708,7.9
35047,2018,9.397356,10.79
35049,2018,5.0959,6.1
35051,2018,8.5953866,0
35053,2018,9.8484888,0
35055,2018,8.6653252,0
35057,2018,7.3182984,19.4
35059,2018,0.2652883,0
35061,2018,3.4523396,5.23
36001,2018,2.1984184,9.7
36003,2018,4.3209878,8.49
36005,2018,4.5490808,39
36007,2018,1.67656756,5.4
36009,2018,4.1329232,0
36011,2018,4.1265636,5.12
36013,2018,2.7101376,2.31
36015,2018,0.2652883,4.65
36017,2018,0.2652883,0
36019,2018,3.3515692,4.91
36021,2018,2.7879482,4.92
36023,2018,6.6177792,8.33
36025,2018,0.2652883,0
36027,2018,3.877562,5.9
36029,2018,2.3066246,5.8
36031,2018,6.6405664,0
36033,2018,4.1498848,5.84
36035,2018,0.2652883,7.38
36037,2018,0.2652883,6.86
36039,2018,0.2652883,8.39
36041,2018,9.538456,0
36043,2018,2.7545732,6.39
36045,2018,2.1031,5.5
36047,2018,2.9903244,25.7
36049,2018,4.0765514,0
36051,2018,4.523851,6.23
36053,2018,3.5621614,4.2
36055,2018,2.5365258,8.1
36057,2018,0.2652883,6.06
36059,2018,1.66931426,7
36061,2018,3.8992076,26
36063,2018,2.6051568,3.9
36065,2018,1.55648232,1.72
36067,2018,3.143993,7.9
36069,2018,2.914566,5.3
36071,2018,4.5270142,8.6
36073,2018,4.6036172,0
36075,2018,6.2492228,5
36077,2018,0.2652883,6.62
36079,2018,2.2358246,3
36081,2018,2.4050376,21.1
36083,2018,1.81920242,4.4
36085,2018,2.4621852,8.4
36087,2018,3.5140646,10
36089,2018,2.9178992,2.72
36091,2018,1.56058466,2.5
36093,2018,2.4920228,10.6
36095,2018,0.2652883,12.69
36097,2018,0.2652883,0
36099,2018,3.6088736,11.55
36101,2018,4.268136,4.13
36103,2018,2.29833,8.5
36105,2018,4.7860232,7.8
36107,2018,0.2652883,8.19
36109,2018,2.1836238,6.5
36111,2018,4.9016528,8.9
36113,2018,7.9960418,6.16
36115,2018,2.767065,6.45
36117,2018,2.3277104,4.38
36119,2018,2.5268786,9.8
36121,2018,3.351455,0
36123,2018,5.8249144,0
37001,2018,3.347471,14.3
37003,2018,0.2652883,0
37005,2018,0.2652883,0
37007,2018,4.1937046,15.98
37009,2018,0.2652883,0
37011,2018,4.9549776,0
37013,2018,4.312624,14.8
37015,2018,8.0232592,15.61
37017,2018,3.6594274,17.6
37019,2018,4.1035052,5.7
37021,2018,3.2624224,4.9
37023,2018,2.3435522,6.4
37025,2018,2.1962492,7.5
37027,2018,4.022048,4.85
37029,2018,0.2652883,38.1
37031,2018,0.2652883,4.33
37033,2018,7.4131188,13.24
37035,2018,2.4749794,11.9
37037,2018,2.5882466,5.56
37039,2018,3.9708726,14.21
37041,2018,5.4943386,0
37043,2018,0.2652883,0
37045,2018,0.2652883,12.1
37047,2018,6.1367826,7.11
37049,2018,2.204308,12.7
37051,2018,2.4191284,21
37053,2018,0.2652883,0
37055,2018,0.2652883,11.04
37057,2018,2.9096182,10.6
37059,2018,0.2652883,9.38
37061,2018,9.1191034,10.2
37063,2018,3.954887,22.4
37065,2018,6.3116688,29.7
37067,2018,2.2899886,21.1
37069,2018,2.6795556,6.01
37071,2018,4.0086642,15.5
37073,2018,8.4395056,0
37075,2018,6.9850678,0
37077,2018,2.8100256,19.4
37079,2018,9.8444976,0
37081,2018,2.3608432,24.3
37083,2018,8.9350738,5.82
37085,2018,4.0765658,11.1
37087,2018,3.8188236,6.51
37089,2018,5.0956172,7.9
37091,2018,7.2222008,29.2
37093,2018,0.2652883,16.1
37095,2018,12.2580842,0
37097,2018,2.3604854,6
37099,2018,5.4541506,0
37101,2018,2.2455078,9
37103,2018,6.6045932,31.56
37105,2018,2.7915774,13.8
37107,2018,2.8691514,19.1
37109,2018,2.4286936,11.2
37111,2018,0.2652883,0
37113,2018,3.5975912,0
37115,2018,8.6879558,18.38
37117,2018,0.2652883,17.54
37119,2018,1.46220624,27.5
37121,2018,7.4191236,0
37123,2018,4.014646,0
37125,2018,0.2652883,6
37127,2018,3.7738318,12.6
37129,2018,2.5219566,11.4
37131,2018,6.4970788,0
37133,2018,1.67564284,5.6
37135,2018,2.5721484,7.9
37137,2018,5.7783856,0
37139,2018,3.3804388,33
37141,2018,0.2652883,6.52
37143,2018,0.2652883,0
37145,2018,3.395161,14.8
37147,2018,1.73297012,21.7
37149,2018,4.5965948,0
37151,2018,2.5855048,2.08
37153,2018,4.414781,18.6
37155,2018,3.6761002,17.6
37157,2018,2.3245446,9
37159,2018,2.6071634,12.6
37161,2018,2.6725986,5.97
37163,2018,6.7892442,6.27
37165,2018,3.5804074,8.52
37167,2018,0.2652883,4.85
37169,2018,0.2652883,8.71
37171,2018,0.2652883,5.5
37173,2018,9.2621928,0
37175,2018,3.6354528,11.74
37177,2018,0.2652883,0
37179,2018,1.55638742,9.3
37181,2018,3.2188374,21.6
37183,2018,2.2544368,12.4
37185,2018,6.4937872,15.09
37187,2018,5.9316164,25.12
37189,2018,2.9104414,5.41
37191,2018,4.5822,13.7
37193,2018,0.2652883,5.8
37195,2018,2.4383668,22
37197,2018,0.2652883,7.91
37199,2018,4.9274096,0
38001,2018,0.2652883,0
38003,2018,0.2652883,0
38005,2018,0.2652883,0
38007,2018,0.2652883,0
38009,2018,0.2652883,0
38011,2018,0.2652883,0
38013,2018,13.7182416,0
38015,2018,3.1142984,4.18
38017,2018,3.210994,12.6
38019,2018,0.2652883,0
38021,2018,0.2652883,0
38023,2018,0.2652883,0
38025,2018,13.6758308,0
38027,2018,0.2652883,0
38029,2018,0.2652883,0
38031,2018,0.2652883,0
38033,2018,0.2652883,0
38035,2018,4.307962,10.1
38037,2018,0.2652883,0
38039,2018,0.2652883,0
38041,2018,0.2652883,0
38043,2018,0.2652883,0
38045,2018,0.2652883,0
38047,2018,0.2652883,0
38049,2018,0.2652883,0
38051,2018,0.2652883,0
38053,2018,0.2652883,31.6
38055,2018,6.575727,0
38057,2018,9.8110562,0
38059,2018,0.2652883,0
38061,2018,0.2652883,0
38063,2018,0.2652883,0
38065,2018,14.3649436,0
38067,2018,0.2652883,0
38069,2018,0.2652883,0
38071,2018,0.2652883,0
38073,2018,0.2652883,0
38075,2018,0.2652883,0
38077,2018,0.2652883,0
38079,2018,7.5510778,0
38081,2018,0.2652883,0
38083,2018,17.1487102,0
38085,2018,0.2652883,0
38087,2018,0.2652883,0
38089,2018,0.2652883,13.2
38091,2018,0.2652883,0
38093,2018,0.2652883,18.96
38095,2018,0.2652883,0
38097,2018,0.2652883,0
38099,2018,6.2259498,0
38101,2018,2.6304172,5.77
38103,2018,0.2652883,0
38105,2018,3.6659854,0
39001,2018,6.7251968,14.39
39003,2018,3.6136654,8.2
39005,2018,0.2652883,7.42
39007,2018,3.7047066,3.05
39009,2018,5.6463384,5.97
39011,2018,0.2652883,0
39013,2018,3.6325534,4.38
39015,2018,4.4725614,9.14
39017,2018,2.7310342,9.4
39019,2018,0.2652883,0
39021,2018,0.2652883,7.69
39023,2018,3.6512824,8.8
39025,2018,3.3382108,7
39027,2018,4.5503116,7.11
39029,2018,4.1339298,2.89
39031,2018,3.5139262,10.9
39033,2018,0.2652883,9.54
39035,2018,3.0992848,14.2
39037,2018,6.9661346,0
39039,2018,3.4445622,0
39041,2018,1.65233528,3
39043,2018,4.1977982,7.8
39045,2018,2.999792,2.57
39047,2018,3.9277688,13.88
39049,2018,2.7690382,18.4
39051,2018,0.2652883,9.42
39053,2018,0.2652883,9.98
39055,2018,0.2652883,3.17
39057,2018,1.7860943,8.4
39059,2018,5.7055588,0
39061,2018,5.3240184,27.2
39063,2018,2.5216388,5.25
39065,2018,6.3390012,12.72
39067,2018,7.385192,19.77
39069,2018,4.0318466,0
39071,2018,5.4542714,9.27
39073,2018,5.4700412,10.51
39075,2018,0.2652883,0
39077,2018,2.833044,0
39079,2018,5.140839,12.29
39081,2018,2.6760786,5.99
39083,2018,2.7743844,6.49
39085,2018,2.0961268,1.72
39087,2018,6.462696,9.9
39089,2018,0.2652883,6.8
39091,2018,4.3905874,6.59
39093,2018,3.0066304,5.7
39095,2018,3.542604,12.8
39097,2018,3.2247002,9.04
39099,2018,2.097405,9.1
39101,2018,2.7017688,6.12
39103,2018,0.2652883,3.3
39105,2018,6.0463352,0
39107,2018,0.2652883,9.74
39109,2018,0.2652883,3.78
39111,2018,5.5240626,0
39113,2018,3.2160302,14.7
39115,2018,5.3858524,0
39117,2018,3.5850932,0
39119,2018,3.9300428,4.61
39121,2018,0.2652883,0
39123,2018,0.2652883,0
39125,2018,0.2652883,0
39127,2018,3.537289,0
39129,2018,2.8477432,26.3
39131,2018,5.4887866,14.12
39133,2018,1.80692088,4.2
39135,2018,0.2652883,7.26
39137,2018,0.2652883,11.77
39139,2018,5.6303754,3.29
39141,2018,2.4987736,0
39143,2018,5.972866,0
39145,2018,4.1688962,3.93
39147,2018,5.5497498,7.2
39149,2018,0.2652883,6.12
39151,2018,2.540421,10.5
39153,2018,2.1528636,10
39155,2018,3.3674696,5.3
39157,2018,2.3094516,4.31
39159,2018,0.2652883,7.01
39161,2018,3.9623266,0
39163,2018,5.6928702,0
39165,2018,2.5136394,2.6
39167,2018,0.2652883,6.58
39169,2018,0.2652883,3.42
39171,2018,3.503311,8.12
39173,2018,3.2429684,8.1
39175,2018,0.2652883,0
40001,2018,7.5323482,0
40003,2018,8.3455582,0
40005,2018,5.535222,0
40007,2018,0.2652883,0
40009,2018,0.2652883,18.34
40011,2018,6.6375456,0
40013,2018,0.2652883,0
40015,2018,3.901246,13.68
40017,2018,0.2652883,7.7
40019,2018,0.2652883,8.26
40021,2018,7.1452156,0
40023,2018,7.4692454,0
40025,2018,0.2652883,0
40027,2018,2.2993756,5.9
40029,2018,8.533143,0
40031,2018,4.2487422,9.1
40033,2018,0.2652883,0
40035,2018,0.2652883,28.02
40037,2018,0.2652883,5.54
40039,2018,0.2652883,13.85
40041,2018,4.5203844,9.35
40043,2018,0.2652883,0
40045,2018,0.2652883,0
40047,2018,2.7678568,6.46
40049,2018,3.9826706,0
40051,2018,0.2652883,0
40053,2018,9.6329222,0
40055,2018,0.2652883,0
40057,2018,12.2413482,0
40059,2018,0.2652883,0
40061,2018,5.7623802,0
40063,2018,5.6498566,30.21
40065,2018,0.2652883,0
40067,2018,0.2652883,0
40069,2018,6.1704502,36.43
40071,2018,4.4265952,8.94
40073,2018,0.2652883,0
40075,2018,0.2652883,0
40077,2018,6.3517256,0
40079,2018,3.0500996,8
40081,2018,4.950305,11.34
40083,2018,3.1364698,0
40085,2018,0.2652883,30.16
40087,2018,0.2652883,10.13
40089,2018,5.114091,0
40091,2018,7.9208036,15.2
40093,2018,0.2652883,0
40095,2018,0.2652883,0
40097,2018,4.606903,7.3
40099,2018,0.2652883,21.74
40101,2018,4.3576588,8.9
40103,2018,0.2652883,26.79
40105,2018,8.9165468,0
40107,2018,0.2652883,0
40109,2018,3.06374,13.4
40111,2018,3.4127986,7.67
40113,2018,6.6548576,0
40115,2018,5.2285704,12.74
40117,2018,0.2652883,0
40119,2018,0.2652883,11.3
40121,2018,4.4435134,9.01
40123,2018,4.7574592,10.42
40125,2018,4.2677136,4.13
40127,2018,6.1405124,36.05
40129,2018,0.2652883,0
40131,2018,0.2652883,3.26
40133,2018,7.0849414,0
40135,2018,4.5894494,7.24
40137,2018,4.4843898,0
40139,2018,4.5610108,14.35
40141,2018,10.4521942,0
40143,2018,2.3091558,8.7
40145,2018,2.4796098,5.05
40147,2018,2.9904472,7.66
40149,2018,0.2652883,0
40151,2018,0.2652883,0
40153,2018,0.2652883,19.55
41001,2018,0.2652883,0
41003,2018,4.3837556,4.37
41005,2018,3.4715812,4.8
41007,2018,3.4026606,7.63
41009,2018,2.9943916,7.68
41011,2018,5.1792268,12.5
41013,2018,4.3493028,0
41015,2018,0.2652883,0
41017,2018,4.575067,1.59
41019,2018,5.23281,3.63
41021,2018,0.2652883,0
41023,2018,0.2652883,0
41025,2018,0.2652883,0
41027,2018,4.327055,0
41029,2018,5.0667382,3.7
41031,2018,4.294355,12.61
41033,2018,3.2540284,4.6
41035,2018,6.1450314,0
41037,2018,7.2687898,0
41039,2018,2.9493266,3.9
41041,2018,8.2069454,8.14
41043,2018,3.3071072,3.18
41045,2018,6.4264488,13.09
41047,2018,2.1065298,7.7
41049,2018,6.142354,0
41051,2018,4.7969508,14.3
41053,2018,4.5585466,4.75
41055,2018,0.2652883,0
41057,2018,7.8679394,0
41059,2018,2.5035264,5.16
41061,2018,0.2652883,0
41063,2018,13.0751552,0
41065,2018,4.0847598,0
41067,2018,2.2474688,7.2
41069,2018,29.465102,0
41071,2018,3.5734546,2.82
42001,2018,2.2065994,2.91
42003,2018,2.9583824,8.1
42005,2018,0.2652883,0
42007,2018,2.9042488,7.7
42009,2018,4.2540956,6.16
42011,2018,1.2260089,9
42013,2018,2.7648652,3.22
42015,2018,0.2652883,4.9
42017,2018,0.2652883,7.4
42019,2018,1.70098662,0
42021,2018,2.6730328,6.1
42023,2018,13.2258378,0
42025,2018,0.2652883,4.67
42027,2018,1.80510474,2.44
42029,2018,1.98887492,2.7
42031,2018,6.5988206,10.36
42033,2018,2.46528,0
42035,2018,0.2652883,10.22
42037,2018,0.2652883,4.52
42039,2018,3.257374,4.61
42041,2018,1.5071752,1.59
42043,2018,1.93791152,15.5
42045,2018,2.1132248,9.9
42047,2018,5.3193722,13.21
42049,2018,3.617649,5.6
42051,2018,4.7962346,2.26
42053,2018,0.2652883,0
42055,2018,6.7852306,1.93
42057,2018,5.406692,27.51
42059,2018,9.4255428,8.13
42061,2018,7.3974676,0
42063,2018,3.9557492,4.68
42065,2018,3.232527,0
42067,2018,0.2652883,0
42069,2018,2.1783512,6.7
42071,2018,2.7938266,3.5
42073,2018,3.241697,4.56
42075,2018,2.6146088,4.2
42077,2018,1.71603286,11.3
42079,2018,2.174726,7.7
42081,2018,2.1058908,2.62
42083,2018,0.2652883,0
42085,2018,6.9634752,5.2
42087,2018,3.148699,0
42089,2018,0.2652883,6.8
42091,2018,1.44876646,3.6
42093,2018,0.2652883,0
42095,2018,1.39274014,2.3
42097,2018,2.3124256,4.32
42099,2018,3.1568454,6.47
42101,2018,3.9614952,32.2
42103,2018,3.9869068,5.36
42105,2018,5.0563182,0
42107,2018,2.5912996,4.9
42109,2018,0.2652883,9.76
42111,2018,0.2652883,5.34
42113,2018,0.2652883,0
42115,2018,7.7793112,9.72
42117,2018,8.4004384,0
42119,2018,0.2652883,8.93
42121,2018,0.2652883,0
42123,2018,3.3837362,7.53
42125,2018,3.8740718,3.4
42127,2018,8.498598,0
42129,2018,2.3569026,3.9
42131,2018,5.5786348,0
42133,2018,2.1249502,8.7
44001,2018,3.0733178,6.1
44003,2018,3.6968394,4.9
44005,2018,5.0720782,3.57
44007,2018,4.5259656,11
44009,2018,3.762289,2.36
45001,2018,4.2150198,12.12
45003,2018,3.293969,16.8
45005,2018,6.8107434,44.92
45007,2018,0.2652883,6
45009,2018,0.2652883,0
45011,2018,8.7667046,14.05
45013,2018,5.2422056,8
45015,2018,2.146592,17.5
45017,2018,5.386723,27.29
45019,2018,3.5161348,23.4
45021,2018,2.864085,18.9
45023,2018,3.7207126,12.34
45025,2018,6.7435884,6.5
45027,2018,6.0939226,11.7
45029,2018,4.793919,22.1
45031,2018,5.6195526,24.8
45033,2018,6.4077354,9.75
45035,2018,2.9846932,15
45037,2018,0.2652883,14.95
45039,2018,7.4192814,25.8
45041,2018,5.5409998,21.8
45043,2018,4.59895,4.84
45045,2018,2.4020242,15.9
45047,2018,5.5006524,4.24
45049,2018,6.538272,15.31
45051,2018,4.2903876,20.3
45053,2018,5.4715042,14.02
45055,2018,3.709164,6.11
45057,2018,3.8010402,4.29
45059,2018,4.425599,8.8
45061,2018,4.9800486,17.32
45063,2018,2.8411064,13.8
45065,2018,9.2548066,0
45067,2018,3.775924,23.1
45069,2018,7.8487844,14.88
45071,2018,3.43082,15.4
45073,2018,2.4993948,8.9
45075,2018,5.8206706,43.7
45077,2018,2.7646428,14.8
45079,2018,4.7012272,28.2
45081,2018,6.4065338,19.56
45083,2018,2.772139,11.4
45085,2018,4.9190464,29.5
45087,2018,0.2652883,34.4
45089,2018,6.3614926,38.2
45091,2018,3.6682376,9.3
46003,2018,12.1337014,0
46005,2018,4.8740826,0
46007,2018,10.832203,120.85
46009,2018,7.6964592,0
46011,2018,0.2652883,0
46013,2018,4.7024292,0
46015,2018,8.786087,57.88
46017,2018,14.1553116,0
46019,2018,0.2652883,0
46021,2018,0.2652883,0
46023,2018,0.2652883,42.85
46025,2018,0.2652883,0
46027,2018,0.2652883,0
46029,2018,0.2652883,0
46031,2018,9.8444976,0
46033,2018,0.2652883,0
46035,2018,0.2652883,20.31
46037,2018,0.2652883,0
46039,2018,0.2652883,0
46041,2018,18.4444542,0
46043,2018,0.2652883,0
46045,2018,0.2652883,0
46047,2018,0.2652883,0
46049,2018,0.2652883,0
46051,2018,0.2652883,0
46053,2018,0.2652883,0
46055,2018,0.2652883,0
46057,2018,8.3176612,0
46059,2018,0.2652883,0
46061,2018,0.2652883,0
46063,2018,0.2652883,0
46065,2018,8.3581276,0
46067,2018,0.2652883,0
46069,2018,24.457004,0
46071,2018,0.2652883,95.45
46073,2018,14.0556422,0
46075,2018,20.564138,0
46077,2018,12.7458478,0
46079,2018,0.2652883,0
46081,2018,0.2652883,0
46083,2018,0.2652883,7.02
46085,2018,14.321538,0
46087,2018,0.2652883,0
46089,2018,0.2652883,0
46091,2018,0.2652883,64.23
46093,2018,5.5122246,10.68
46095,2018,13.856061,0
46097,2018,13.4221334,0
46099,2018,3.4627482,5.8
46101,2018,0.2652883,0
46102,2018,0.2652883,0
46103,2018,5.8790774,3.61
46105,2018,11.6530638,106.16
46107,2018,13.4132852,0
46109,2018,0.2652883,39.25
46111,2018,12.8118964,0
46115,2018,0.2652883,0
46117,2018,11.582879,0
46119,2018,16.8215504,0
46121,2018,6.4554568,0
46123,2018,0.2652883,0
46125,2018,0.2652883,0
46127,2018,7.4293498,0
46129,2018,0.2652883,0
46135,2018,4.3906332,13.23
46137,2018,0.2652883,0
47001,2018,2.514185,9.2
47003,2018,0.2652883,8.27
47005,2018,0.2652883,18.81
47007,2018,5.3844604,27.27
47009,2018,1.98817348,4.4
47011,2018,2.176724,2.82
47013,2018,3.3841686,10.05
47015,2018,5.4738842,21.18
47017,2018,0.2652883,0
47019,2018,2.8782392,7.04
47021,2018,0.2652883,9.88
47023,2018,5.0117522,23.4
47025,2018,6.3154168,0
47027,2018,7.3411512,0
47029,2018,8.9789752,8.41
47031,2018,0.2652883,5.42
47033,2018,0.2652883,0
47035,2018,2.820321,0
47037,2018,4.0740228,21.1
47039,2018,0.2652883,0
47041,2018,4.6729398,20.15
47043,2018,0.2652883,7.53
47045,2018,0.2652883,10.64
47047,2018,3.3690188,7.46
47049,2018,8.252575,0
47051,2018,0.2652883,0
47053,2018,3.0676226,8.1
47055,2018,0.2652883,10.18
47057,2018,6.0383358,0
47059,2018,0.2652883,5.78
47061,2018,5.6379548,22.55
47063,2018,2.7148116,6.19
47065,2018,2.330751,15.2
47067,2018,15.5538768,0
47069,2018,4.158348,0
47071,2018,8.9029808,11.59
47073,2018,4.7922144,7.05
47075,2018,4.950038,22.79
47077,2018,0.2652883,14.38
47079,2018,0.2652883,9.22
47081,2018,4.2037254,0
47083,2018,0.2652883,0
47085,2018,0.2652883,0
47087,2018,6.0123214,0
47089,2018,4.0516062,7.4
47091,2018,4.9343882,16.98
47093,2018,2.3086214,12.9
47095,2018,10.4282952,0
47097,2018,4.1716494,11.85
47099,2018,0.2652883,0
47101,2018,5.9261994,0
47103,2018,0.2652883,11.81
47105,2018,2.9846932,7.63
47107,2018,2.9659858,7.53
47109,2018,4.1164278,11.52
47111,2018,4.2674088,0
47113,2018,0.2652883,19.6
47115,2018,0.2652883,14.04
47117,2018,5.1050272,9.08
47119,2018,3.1582726,8.9
47121,2018,5.9184542,0
47123,2018,4.3495674,0
47125,2018,1.65331184,14.6
47127,2018,0.2652883,0
47129,2018,4.4873142,0
47131,2018,0.2652883,0
47133,2018,4.451099,0
47135,2018,7.2194376,0
47137,2018,8.9844942,0
47139,2018,5.062747,23.91
47141,2018,2.4935772,3.84
47143,2018,3.7000394,9.15
47145,2018,0.2652883,7.5
47147,2018,0.2652883,5.67
47149,2018,2.4707636,11.2
47151,2018,9.62994,0
47153,2018,0.2652883,27.23
47155,2018,3.075991,8.4
47157,2018,2.6658484,40.5
47159,2018,4.6971158,20.38
47161,2018,5.6391616,0
47163,2018,2.4807084,8.1
47165,2018,2.3152848,5.8
47167,2018,0.2652883,4.86
