geoid,year,n_asian_under_15,n_black_under_15,n_hispanic_under_15,n_native_under_15,n_white_under_15,n_persons_under_18,n_asian_over_60,n_black_over_60,n_hispanic_over_60,n_native_over_60,n_persons_over_60,n_white_over_60,n_asian_over_65,n_black_over_65,n_hispanic_over_65,n_native_over_65,n_white_over_65,n_persons_over_75,n_persons_over_15,n_civilians_over_16,n_civilians_over_18,n_persons_over_25,n_age_5_older,n_asian_age_distribution,n_black_age_distribution,n_hispanic_age_distribution,n_native_age_distribution,n_white_age_distribution,n_asian_persons,n_black_persons,n_chinese_persons,n_labor_force,n_civilians_16_64,n_edu_college_greater,n_cuban_pop,n_poverty_determined_asian,n_poverty_determined_black,n_total_pop_sample,n_female_over_16,n_poverty_determined_families,n_poverty_determined_hispanic,n_disabled,n_housing_units_multiunit_structures_denom,n_poverty_determined_native,n_poverty_determined_persons,n_poverty_determined_white,n_employed_over_16,n_total_families,n_foreign_born_pop,n_female_headed_families,n_filipino_persons,n_female_labor_force,n_german_pop,n_german_born_pop,n_household_recent_move,n_structures_30_old,n_hawaiian_persons,n_total_households,n_asian_households,n_black_households,n_hispanic_households,n_white_households,median_household_income,median_income_asianhh,median_income_blackhh,median_income_hispanichh,median_income_whitehh,n_hispanic_persons,n_edu_hs_less,n_total_housing_units,per_capita_income,n_asian_indian_persons,n_irish_pop,n_irish_born_pop,n_italian_pop,n_italian_born_pop,n_japanese_persons,n_korean_persons,n_limited_english,n_employed_manufacturing,n_married,n_mexican_pop,median_home_value,median_contract_rent,n_housing_units_multiunit_structures,n_recent_immigrant_pop,n_poverty_over_65,n_poverty_asian,n_naturalized_pop,n_poverty_black,n_poverty_families_children,n_nonhisp_black_persons,n_poverty_hispanic,n_nonhisp_white_persons,n_poverty_native,n_poverty_persons,n_native_persons,n_poverty_white,n_occupied_housing_units,n_other_language,n_owner_occupied_housing_units,p_recent_immigrant_pop,p_household_recent_move,p_asian_under_15,p_black_under_15,p_hispanic_under_15,p_native_under_15,p_white_under_15,p_persons_under_18,p_structures_30_old,p_persons_over_60,p_asian_over_65,p_black_over_65,p_hispanic_over_65,p_native_over_65,p_poverty_rate_over_65,p_white_over_65,p_persons_over_75,p_poverty_rate_asian,p_asian_persons,p_poverty_rate_black,p_chinese_persons,p_edu_college_greater,p_cuban_pop,p_foreign_born_pop,p_female_headed_families,p_filipino_persons,p_female_labor_force,p_poverty_rate_children,p_german_pop,p_german_born_pop,p_hawaiian_persons,p_hispanic_persons,p_poverty_rate_hispanic,p_edu_hs_less,p_asian_indian_persons,p_irish_pop,p_irish_born_pop,p_italian_pop,p_italian_born_pop,p_japanese_persons,p_korean_persons,p_limited_english,p_employed_manufacturing,p_married,p_mexican_pop,p_housing_units_multiunit_structures,p_poverty_rate_native,p_naturalized_pop,p_nonhisp_black_persons,p_nonhisp_white_persons,p_native_persons,p_other_language,n_total_pop,p_owner_occupied_units,p_poverty_rate,p_puerto_rican_pop,p_employed_professional,n_puerto_rican_pop,n_employed_professional,p_russian_pop,p_russian_born_pop,p_scandanavian_pop,p_scandanavian_born_pop,p_employed_self_employed,p_unemployment_rate,p_vacant_housing_units,p_veterans,p_vietnamese_persons,p_widowed_divorced,p_poverty_rate_white,n_renter_occupied_housing_units,n_russian_pop,n_russian_born_pop,n_scandaniavian_pop,n_scandaniavian_born_pop,n_employed_self_employed,n_unemployed_persons,n_vacant_housing_units,n_veterans,n_vietnamese_persons,n_widowed_divorced,n_white_persons,n_total_housing_units_sample,p_white_over_60,p_black_over_60,p_hispanic_over_60,p_native_over_60,p_asian_over_60,p_disabled
6073017200,2000,17.85065842,0.001355655,27.76308961,7.928739071,451.0997586,592.8822898,13.88327703,1.98459482,19.82651739,0.000753141,851.5332992,811.8719989,,,,,,255.7503303,3787.811395,,3754.080841,3555.810519,4189.337939,126.9211308,10.91060245,168.5357111,14.86849426,3955.3344,161.6226262,,36.69888653,2525.890315,3176.18132,2573.428388,1.983389794,151.710788,23.79736323,,1843.851385,1110.313849,188.3524434,337.0352714,2534.677439,28.74167824,4350.926034,3875.059092,2453.531725,1073.636962,586.8863506,44.61436888,23.79194061,1075.592328,682.9738346,93.17473184,1513.655344,1338.060891,1.982636653,2162.994273,51.56030221,15.86079196,75.3430545,2004.365792,111753.6058,123765.6922,139010.3298,72053.99886,110773.1567,168.5357111,305.3326571,2534.677439,86118.77529,32.72005549,434.1828015,0,206.1966229,0.001656911,42.63278985,10.90683674,6.946383307,229.0001783,,108.0614531,1225093.405,1669.309767,858.3670488,256.7450495,51.53831048,0.001205026,240.9317007,0.00090377,64.42326467,19.83209064,30.72582177,3955.3344,0,379.6096175,25.77337283,329.0598352,2159.027809,565.0954391,1203.514828,5.900928848,69.97962791,0.410272624,3.12E-05,0.638096106,0.18223107,10.36790226,13.62657708,52.79018428,19.57131177,,,,,1.184536581,,5.878066607,2.77E-05,3.714671887,2.08E-05,0.843473004,72.37248369,0.045585463,13.48876874,4.155442711,0.546824755,,5.802257148,15.69720628,2.141491975,0.045568153,3.873559555,0.706190396,8.58686523,0.752025092,9.979089465,0,4.739143375,3.81E-05,0.979855541,0.250678514,0.159652985,9.333491634,,2.483642614,33.86494217,0,5.53748096,0.455813096,90.90787499,0.592365226,12.98793486,4350.926034,85.17958837,8.724800526,0.159500658,67.27277187,6.939755662,1650.5588,3.189798347,0.182324544,3.213075674,0,28.24089565,2.864672417,14.82041164,12.55358869,0.136749463,20.67494176,7.562983894,955.5131031,138.7857667,7.932806035,139.798546,0,692.8993342,72.35848315,375.6496302,546.1973587,5.949868006,783.1278,,2534.677439,18.6597518,0.045613159,0.455685002,1.73E-05,0.319087866,7.746288233
6073017303,2000,13,1,61,0,470,635,14,0,13,0,456,426,,,,,,158,2422,,2295,2122,2788,102,15,242,4,2526,133,,40,1566,2028,1286,4,79,33,,1193,788,254,176,1306,24,2949,2525,1501,766,401,53,24,663,259,32,819,794,3,1244,28,25,71,1103,98594.25623,53804.27046,30671.19336,49723.42349,108803.2716,242,257,1306,66772.47924,6,235,0,133,21,40,8,42,107,,188,828033.9265,1414.086595,269,179,12,0,132,14,4,23,37,2526,0,136,16,85,1238,429,774,6.045254981,65.83601286,0.439040865,0.033772374,2.060114826,0,15.87301587,21.44545762,60.79632466,15.40020263,,,,,0.406917599,,5.336035123,0,4.491725768,0.474737199,1.350894968,60.60320452,0.135089497,13.54272205,6.919060052,0.810536981,,0.507614213,8.747044917,1.080715974,0.101317123,8.172914556,1.254662597,12.11121583,0.202634245,7.936507937,0,4.491725768,0.709219858,1.350894968,0.270178994,1.418439716,7.128580946,,6.349206349,20.59724349,0,4.457953394,0.776764607,85.30901722,0.540357987,14.48834853,2961,94.79326187,4.611732791,0.101317123,63.09127249,3,947,2.634245187,0,2.971968929,0.506585613,21.51898734,4.150702427,5.206738132,9.321175279,0.439040865,17.50619323,2.882332994,464,78,0,88,15,323,65,68,276,13,424,,1306,14.38703141,0,0.439040865,0,0.472813239,5.943937859
6073017304,2000,17,2,404,2,391,943,15,2,128,2,1035,884,,,,,,433,4946,,4761,4304,5489,151,33,1518,21,3892,200,,42,3420,4035,2193,9,221,0,,2472,1347,1476,444,3141,78,5651,3794,3284,1222,1029,116,41,1497,450,17,1982,834,2,2622,99,0,401,2106,78598.38197,105933.3164,,43155.1637,89248.86833,1518,1067,3141,57331.89917,18,425,0,385,17,44,26,464,253,,1316,505208.3037,1438.919336,1775,429,55,40,334,0,74,47,326,3892,44,621,42,239,2612,1654,1188,7.472565755,75.59115179,0.296115659,0.034837136,7.03710155,0.034837136,6.810660164,16.42570981,26.55205349,18.02821808,,,,,0.973279066,,7.542240028,0.70783932,3.483713639,0,0.731579864,50.95260223,0.156767114,17.92370667,9.492635025,0.714161296,,5.493689681,7.838355687,0.296115659,0.034837136,26.44138652,5.768890462,24.79089219,0.313534227,7.402891482,0,6.706148755,0.296115659,0.766417001,0.452882773,8.082215642,7.704019488,,22.92283574,56.51066539,0.778623253,5.817801777,0.818672705,67.79306741,0.731579864,28.81031179,5741,83.15822986,10.98920545,0.087092841,47.32034105,5,1554,3.170179411,0.139348546,5.051384776,0.818672705,21.37637028,3.976608187,16.84177014,9.562793938,0.278697091,24.42377679,4.22933994,1424,182,8,290,47,702,136,529,549,16,1208,,3141,15.39801428,0.034837136,2.229576729,0.034837136,0.261278523,7.733844278
6073017305,2000,19,3,28,0,425,574,27,2,16,2,893,844,,,,,,314,2518,,2391,2297,2903,141,11,106,4,2683,159,,77,1479,1819,1559,4,215,8,,1299,868,88,164,1351,10,2925,2606,1459,908,330,51,8,668,399,17,640,64,2,1279,49,0,16,1208,136811.8434,269452.4763,,70129.03796,136195.1637,106,165,1351,79056.40807,24,302,0,118,0,38,8,31,103,,58,623163.8197,1896.945433,168,34,22,10,227,0,0,13,0,2683,0,71,11,61,1289,260,1115,1.142089352,50.03909304,0.638226402,0.10077259,0.940544172,0,14.2761169,19.28115553,4.73723168,29.99664091,,,,,0.752136752,,10.54753107,0.341880342,5.340947262,0,2.586496473,67.87113626,0.134363453,11.08498488,5.616740088,0.268726906,,0,13.40275445,0.571044676,0.067181727,3.560631508,0,7.183282542,0.806180719,10.14444071,0,3.963721868,0,1.276452805,0.268726906,1.041316762,7.059629883,,1.948270071,12.43523316,0,7.625125966,0.436681223,90.12428619,0.369499496,8.733624454,2977,95.41080681,2.427350427,0.369499496,60.24674435,11,879,3.560631508,0,4.837084313,0.235136043,30.08910212,1.352265044,4.58919319,14.84716157,0.30231777,21.44559174,2.085470085,174,106,0,144,7,439,20,62,442,9,540,,1351,28.35068861,0.067181727,0.537453813,0.067181727,0.906953309,5.508901579
6073017306,2000,19,4,21,0,424,562,18,0,14,0,843,798,,,,,,351,2385,,2284,2193,2760,126,16,115,0,2546,147,,37,1484,1760,1416,0,0,48,,1265,811,115,105,1248,0,2828,2604,1439,844,320,29,19,632,217,25,735,199,1,1170,0,18,20,1113,192666.1945,,166950.5125,151643.8873,199082.6987,115,325,1248,100716.0759,40,328,0,253,5,28,20,56,169,,84,1023936.655,1742.430605,35,42,28,0,158,0,6,20,8,2546,0,88,8,80,1168,280,1065,1.464945937,62.82051282,0.662713638,0.139518661,0.732472968,0,14.78897803,19.60237182,15.94551282,29.40355773,,,,,0.99009901,,12.24276247,0,5.127310778,0,1.290547611,64.56908345,0,11.16149285,3.436018957,0.662713638,,0.739827374,7.568887339,0.871991629,0.034879665,4.011161493,0.282885431,14.81988144,1.395186606,11.44053017,0,8.824555284,0.174398326,0.976630624,0.697593303,1.953261249,11.74426685,,2.929891873,2.804487179,0,5.510987095,0.697593303,88.80362749,0.279037321,9.766306243,2867,93.58974359,3.111739745,0.139518661,74.07922168,4,1066,4.883153122,0,6.522497384,1.918381584,31.75816539,3.032345013,6.41025641,13.49843042,0.034879665,20.62893082,2.828854314,103,140,0,187,55,457,45,80,387,1,492,,1248,27.83397279,0,0.488315312,0,0.627833973,3.662364841
6073017401,2000,18,4,136,1,529,812,15,0,49,1,584,516,,,,,,207,4820,,4709,4250,5260,151,41,554,15,4606,210,,40,3781,4302,2384,12,194,60,,2387,1250,528,515,2740,0,5505,4571,3629,1253,585,120,24,1727,691,17,1958,1075,5,2626,82,15,144,2301,85859.19929,72428.82562,23927.72479,69324.7331,88950.87544,554,721,2740,54182.27995,23,540,8,270,18,81,16,109,319,,412,659033.3333,1416.845789,986,240,25,30,202,0,26,61,50,4606,0,396,45,316,2625,790,1218,4.347826087,74.56207159,0.326086957,0.072463768,2.463768116,0.018115942,9.583333333,14.71014493,39.23357664,10.57971014,,,,,0.454132607,,3.75,0.544959128,3.804347826,0,0.724637681,56.09411765,0.217391304,10.59782609,9.577015164,0.434782609,,2.08,12.51811594,0.307971014,0.09057971,10.03623188,0.908265213,16.96470588,0.416666667,9.782608696,0.144927536,4.891304348,0.326086957,1.467391304,0.289855072,1.974637681,8.790300358,,7.463768116,35.98540146,0,3.65942029,1.105072464,83.44202899,0.815217391,14.3115942,5520,95.80291971,7.19346049,0.18115942,56.07605401,10,2035,2.934782609,0,4.72826087,0.634057971,19.61972995,4.020100503,4.197080292,7.934782609,0.217391304,21.86721992,5.740236149,1407,162,0,261,35,712,152,115,438,12,1054,,2740,9.347826087,0,0.887681159,0.018115942,0.27173913,9.329710145
6073017403,2000,27.99821459,4.999621646,90.00579266,2.000273846,828.9941321,1137.00015,30.99892798,6.998984104,36.99671351,0,1132.873609,1051.879747,,,,,,511.9359961,4011.819766,,3789.819058,3546.821616,4609.83847,170.9943997,22.99828871,345.0054733,5.000532915,4292.819062,233.9942293,,72.99511364,2422.929228,3048.918141,1828.92978,2.000881359,210.9903135,7.998665333,,2129.889055,1333.955315,328.006337,245.0010401,2029.887979,0.000759391,4928.817997,4287.823684,2321.929974,1342.952635,583.9723,61.00895904,37.99882383,1028.975843,722.9527517,47.99427112,1026.981403,137.9874541,0.999985045,1958.897694,73.99980589,3.999332666,52.00469066,1818.892912,97636.95248,131574.0971,125483.9751,59788.46395,96181.60106,345.0054733,734.9419286,2029.887979,48600.48795,27.00141809,549.9805582,14.99749756,201.0057976,6.000062266,74.99903053,10.00076207,135.9883973,184.9975327,,275.0042519,462436.8639,1523.085756,128.0111473,101.9974149,46.99382764,4.999166012,324.9794872,0,18.99819689,29.9978808,69.99621706,4292.819062,0,243.97873,11.00226584,164.9840159,1959.897298,670.9790366,1688.892618,2.066893437,52.42649507,0.567360713,0.101313207,1.823893109,0.040533899,16.79888194,23.04036971,6.797786653,22.95674876,,,,,0.953450253,,10.37396047,0.10142728,4.741699948,0,1.479185737,51.56531616,0.040546209,11.83371672,4.542897303,0.770014806,,1.424200397,14.65004088,0.972564296,0.020263872,6.991251193,1.420142052,20.72114158,0.547161454,11.14490213,0.303911911,4.073216604,0.12158631,1.519793459,0.20265719,2.755692644,7.967403616,,5.572734212,6.306315847,0,6.585441112,0.607882298,86.99043555,0.222951837,13.59683644,4934.817299,96.55199293,4.95004543,0.182381009,50.38825848,9.000169577,1169.980077,1.823819245,0.22286874,5.430385282,0.121564766,23.68638692,4.168476926,3.448002958,9.948951731,0.344458118,18.66864442,3.34733431,271.0047409,90.00214759,10.99816513,267.9795923,5.998999119,549.9813176,100.9992458,69.99059757,490.9625911,16.9983788,748.952367,,2029.887979,21.31547499,0.141828637,0.749707867,0,0.628167693,4.964743885
6073017404,2000,19,5,323,2,840,1407,27,3,74,4,947,831,,,,,,374,5167,,4880,4431,5977,179,32,1082,21,4832,254,,57,3485,4341,2069,15,142,31,,2585,1595,1083,416,2438,55,6304,4789,3318,1590,858,174,55,1510,677,26,1495,749,2,2376,54,19,266,1980,87792.01423,178197.9044,125483.9751,94847.27165,87040.13405,1082,1018,2438,44418.87426,32,459,12,430,9,68,19,285,338,,872,418569.6323,1386.494662,331,268,72,6,414,0,37,45,131,4832,0,406,54,240,2368,1265,1648,4.251269036,62.92087542,0.301395939,0.079314721,5.123730964,0.031725888,13.3248731,22.31916244,30.7219032,15.02220812,,,,,1.14213198,,5.932741117,0.095177665,4.029187817,0,0.904187817,46.69374859,0.237944162,13.61040609,10.94339623,0.872461929,,2.319749216,10.7392132,0.412436548,0.031725888,17.16370558,2.078045685,22.97449786,0.507614213,7.281091371,0.19035533,6.82106599,0.142766497,1.078680203,0.301395939,4.520939086,10.18685955,,13.83248731,13.57670221,0,6.567258883,0.713832487,76.64974619,0.856598985,20.06662437,6304,97.12879409,6.44035533,0.269670051,50.2411091,17,1667,1.633883249,0,3.362944162,0,19.74080772,4.791965567,2.871205906,10.29505076,0.063451777,16.54731953,3.807106599,720,103,0,212,0,655,167,70,649,4,855,,2438,13.1821066,0.047588832,1.173857868,0.063451777,0.428299492,6.598984772
6073017501,2000,4,4,65,2,332,473,10,1,21,1,308,272,,,,,,101,2532,,2451,2266,2846,69,21,281,7,2502,89,,13,2015,2326,1173,7,88,19,,1221,664,283,216,1435,7,2971,2501,1921,640,362,54,14,936,399,11,1081,806,2,1357,50,19,100,1173,82045.99407,51734.87544,34662.36655,44453.36418,88716.34401,281,392,1435,46220.62752,5,251,6,131,0,36,8,84,185,,192,507691.5777,1117.47331,560,113,0,0,117,9,38,35,78,2502,0,322,16,235,1356,402,627,3.842230534,79.66101695,0.13600816,0.13600816,2.210132608,0.06800408,11.28867732,16.08296498,56.16724739,10.47262836,,,,,0,,3.434206052,0,3.026181571,0.302928307,0.442026522,51.76522507,0.238014281,12.30873852,8.4375,0.476028562,,5.722891566,13.56681401,0.374022441,0.06800408,9.554573274,2.62537866,17.29920565,0.170010201,8.534512071,0.204012241,4.454267256,0,1.224073444,0.272016321,2.85617137,9.630400833,,6.528391704,39.02439024,0,3.978238694,1.190071404,85.07310439,0.544032642,13.66882013,2941,94.49477352,10.83810165,0.10200612,50.13014055,3,963,1.836110167,0,6.528391704,0.510030602,17.69911504,4.665012407,5.505226481,7.888473308,0.13600816,19.43127962,7.909794682,729,54,0,192,15,340,94,79,232,4,492,,1435,9.248554913,0.03400204,0.714042843,0.03400204,0.340020401,7.344440666
6073017502,2000,12,7,438,3,300,891,18,1,79,0,561,457,,,,,,314,2830,,2653,2268,3248,85,20,1428,12,1937,116,,31,1726,2269,657,2,40,70,,1322,669,1417,560,1144,16,3321,1720,1650,679,1167,85,36,680,279,16,791,521,1,1123,8,18,217,844,63806.34638,37938.90866,23798.0427,63806.34638,65435.65006,1428,1014,1144,23340.01661,12,161,9,86,0,32,8,621,99,,1203,328619.9288,1081.603796,415,461,51,0,249,0,46,37,416,1937,0,493,21,77,1118,1388,485,12.9494382,70.43633126,0.337078652,0.196629213,12.30337079,0.084269663,8.426966292,25.02808989,45.54195804,15.75842697,,,,,1.535682023,,8.820224719,0,3.258426966,0,0.870786517,28.96825397,0.056179775,32.78089888,12.51840943,1.011235955,,6.87593423,7.837078652,0.449438202,0.028089888,40.11235955,12.52634749,44.70899471,0.337078652,4.52247191,0.252808989,2.415730337,0,0.898876404,0.224719101,17.44382022,6,,33.79213483,36.27622378,0,6.994382022,1.039325843,54.41011236,0.58988764,38.98876404,3560,97.72727273,14.84492623,0.168539326,27.81818182,6,459,0.505617978,0,1.882022472,0,10.48484848,4.403244496,2.272727273,5.926966292,0.140449438,18.79858657,2.318578741,633,18,0,67,0,173,76,26,211,5,532,,1144,12.83707865,0.028089888,2.219101124,0,0.505617978,15.73033708
6073017601,2000,12,1,72,2,546,725,23,2,31,0,559,500,,,,,,185,2747,,2637,2454,3160,110,24,275,7,2886,130,,26,1854,2290,1436,0,92,44,,1393,957,284,177,1350,0,3346,2857,1816,943,413,52,15,804,425,12,597,415,3,1280,34,15,76,1136,114150.5884,123178.2749,151347.274,113582.1945,113194.5279,275,350,1350,56935.95492,19,253,7,264,13,59,8,70,143,,207,563841.1625,1571.360617,19,115,6,0,220,6,26,33,27,2886,0,185,15,152,1275,387,1095,3.423637987,46.640625,0.357249181,0.029770765,2.143495088,0.05954153,16.25483775,21.5838047,30.74074074,16.6418577,,,,,0.179318589,,5.507591545,0,3.870199464,0.179318589,0.774039893,58.51670742,0,12.29532599,5.514316013,0.446561477,,2.716823406,12.65257517,0.357249181,0.089312295,8.186960405,0.806933652,14.26242869,0.565644537,7.532003572,0.208395356,7.859481989,0.387019946,1.756475141,0.238166121,2.083953558,7.874449339,,6.162548377,1.407407407,0,6.549568324,0.982435249,85.9184281,0.446561477,11.5212861,3359,94.44444444,5.528989839,0.476332242,56.22246696,16,1021,1.220601369,0,5.745757666,0.148853826,20.37444934,2.049622438,5.555555556,8.990771063,0.148853826,14.67054969,4.542737597,180,41,0,193,5,370,38,75,302,5,403,,1350,14.88538255,0.05954153,0.922893718,0,0.684727597,5.269425424
6073017603,2000,7.998306274,0.999788284,170.9637909,0.999788284,276.9413452,521.8894653,9.997882843,0,72.98454285,0.999788284,291.9381714,206.9561768,,,,,,87.98136902,2054.564941,,1972.582275,1777.623535,2347.50293,66.98581696,6.99851799,658.8604736,13.99703598,1679.644287,86.98158264,,14.99682426,1463.690063,1797.619385,761.8386841,5.998729706,90.98073578,0,,1033.781128,610.8706665,824.8253174,289.9385986,933.8022461,24.99470711,2532.463724,1574.666504,1391.705322,606.87146,538.8858643,52.98877716,17.99618912,687.8543701,205.9563904,8.998094559,643.8636475,329.9301453,1.999576569,914.8062744,26.99428368,0,158.9663391,718.8477783,107540.9414,124546.9224,,61342.38598,110678.1432,658.8604736,479.8983765,933.8022461,43210.34747,6.99851799,163.965271,0,78.98327637,10.99767113,33.99280167,5.998729706,250.9468536,75.98390961,,562.8807983,418845.5551,1165.759183,160.9659119,63.9864502,0,0,228.9515228,0,12.9972477,9.997882843,68.98538971,1679.644287,0,130.9722595,24.99470711,61.98687363,905.8081665,806.8291626,690.8536987,2.583770691,70.38251327,0.322971336,0.040371417,6.903512083,0.040371417,11.18288213,21.07387892,35.33190744,11.78845347,,,,,0,,3.5526847,0,3.512313359,0,0.605571255,42.85714433,0.242228502,21.76019294,8.731466324,0.726685507,,2.127659489,8.316512065,0.363342753,0.080742834,26.6047636,2.724042562,26.99662595,0.282599919,6.620912087,0,3.189342023,0.444085588,1.37262818,0.242228502,10.13322544,5.459769996,,22.72910756,17.23768738,0,9.245054732,0.40371417,67.82397939,1.009285426,32.57973424,2476.47558,97.00214047,5.171732896,0.444085588,43.60631884,10.99767113,606.87146,0.847799758,0,3.108599035,0,17.09770105,4.918032737,2.997858709,7.589826713,0.080742834,17.7128956,2.447690486,214.954483,20.99555397,0,76.98369598,0,237.9496155,71.98475647,27.99407196,187.9602051,1.999576569,363.9229431,,933.8022461,8.356883406,0,2.947113367,0.040371417,0.40371417,11.70771079
6073017604,2000,45,5,218,1,564,976,29,3,47,3,1199,1108,,,,,,719,4570,,4387,4020,5007,295,35,828,12,4116,340,,82,2820,3443,1724,3,252,42,,2465,1225,688,584,2544,0,5106,3937,2781,1226,748,128,56,1265,711,17,1991,334,4,2431,123,13,163,2082,68952.24199,115924.4431,98296.26335,51323.75563,68783.9312,828,1008,2544,42597.80664,67,416,0,320,14,57,29,164,274,,661,400220.9964,1227.841044,1131,245,38,52,273,0,65,52,223,4116,0,593,22,294,2441,918,1154,4.542083797,81.90045249,0.834260289,0.092695588,4.041527623,0.018539118,10.45606229,18.09417872,13.12893082,22.22840193,,,,,0.744222483,,13.32962551,1.018409714,6.303299963,0,1.520207638,42.88557214,0.055617353,13.86725992,10.44045677,1.038190582,,5.306122449,13.18131257,0.315164998,0.07415647,15.35038932,4.367410889,25.07462687,1.242120875,7.712272896,0,5.932517612,0.259547646,1.0567297,0.537634409,3.040415276,9.852571018,,12.25435669,44.45754717,0,5.061179088,0.964034112,76.30700779,0.407860586,17.0189099,5394,95.95125786,11.6137877,0.129773823,49.58647968,7,1379,2.354467927,0.426399703,4.152762329,0.537634409,18.84214311,1.382978723,4.048742138,7.30441231,0.278086763,23.19474836,5.757931845,1287,127,23,224,29,524,39,103,394,15,1060,,2544,20.54134223,0.055617353,0.871338524,0.055617353,0.537634409,10.82684464
6073017701,2000,9,4,530,0,521,1228,9,1,50,0,502,440,,,,,,174,4563,,4308,3724,5237,104,21,1645,11,3686,144,,30,3273,4108,1609,5,86,57,,2178,1186,1618,731,2488,23,5465,3677,3083,1194,1240,151,18,1352,630,56,1806,982,9,2268,46,25,335,1852,62495.72954,73578.48952,27222.20166,49493.03084,66329.62871,1645,1152,2488,37206.34282,8,417,0,147,0,53,9,519,236,,1426,455542.8233,1168.518387,933,602,53,5,236,46,85,29,541,3686,0,825,31,270,2277,1784,946,10.81566655,79.62962963,0.161696011,0.071864894,9.522098455,0,9.360402443,22.06252246,39.46945338,9.019044197,,,,,0.969807868,,3.126122889,0.091491308,2.587136184,0.841720037,0.538986705,43.20622986,0.089831117,22.27811714,12.64656616,0.323392023,,7.166947723,11.3187208,1.006108516,0.161696011,29.55443766,9.899359561,30.93447905,0.143729788,7.491915199,0,2.641034854,0,0.952209845,0.161696011,9.324469996,7.654881609,,25.61983471,37.5,0,4.240028746,0.521020481,66.22349982,0.556952928,32.05174272,5566,91.5192926,15.09606587,0.179662235,43.43172235,10,1339,0.916277398,0.251527129,3.072224218,0,18.81284463,5.8050718,8.480707395,5.228171038,0.179662235,18.47468771,4.94053065,1331,51,14,171,0,580,190,211,291,10,843,,2488,7.90513834,0.017966223,0.898311175,0,0.161696011,13.13330938
6073017702,2000,5.001693626,2.000211703,81.03620126,1.000211703,310.0586418,462.1105091,3.002117033,1,27.01545434,1.000211703,310.0618174,278.0438226,,,,,,106.0186299,2593.43505,,2523.417691,2268.376408,2755.497079,57.01418412,9.001481923,335.1395124,11.00296385,2310.355661,86.01841818,,18.00317555,2056.309934,2338.380642,967.1613179,5.00127022,20.019265,8,,1238.218901,655.1293507,387.1746552,531.0613939,1512.197731,5.005292581,2872.536244,2367.333433,1941.294691,629.1285039,327.1141081,73.01122027,32.00381066,919.1456518,363.0436109,16.00190533,1008.136337,904.0698621,1.000423407,1469.193708,0.005715988,0,96.03366082,1338.152215,70332.60633,124546.9182,,47305.77343,72433.17647,335.1395124,583.1016176,1512.197731,46679.3805,7.001481923,336.0347193,10,99.01672456,0.002328736,22.00719791,10.00127022,81.05313752,181.0160894,,255.1191889,431121.3367,1099.543038,382.0340842,128.013549,9,0,147.04848,0,0.002752142,16.00211703,34.01460752,2310.355661,0,210.0277331,26.00529258,166.0131256,1356.191803,470.1708445,684.1462869,4.592374133,68.61834022,0.179431385,0.071755846,2.907102861,0.03588172,11.12308265,16.57781044,59.78516192,11.12319658,,,,,0.313311974,,3.803325643,0,3.085835536,0,0.645848181,42.63672089,0.179416196,11.73493259,11.60513628,1.148108723,,0.000420091,13.02387209,0.574054361,0.035889315,12.02283696,1.184131535,25.70568163,0.251172042,12.05495172,0.358741256,3.552138412,8.35E-05,0.789488982,0.358786824,2.907710434,9.324503397,,9.152177822,25.26350069,0,5.275235638,0.574061956,82.88198913,0.932917132,16.86696792,2787.524389,89.68349675,7.311578176,0.5023213,45.54324019,14.00232874,884.1285039,0.897012628,0,6.027437889,0,20.14379307,5.59328342,10.31650323,7.929609551,1.52E-05,21.94298485,5.779322226,672.0455162,25.00444577,0,168.0163012,0,391.0503854,115.0152426,156.0059277,221.0398002,0.000423407,569.07706,,1512.197731,9.97457901,0.035874126,0.969155802,0.03588172,0.107698323,19.05136314
6073017801,2000,45,8,310,1,830,1456,29,2,73,2,1073,960,,,,,,390,5328,,4934,4290,6181,296,63,1025,15,4921,383,,95,3359,4268,1800,7,294,70,,2582,1723,980,648,2619,24,6419,4907,3244,1699,775,173,89,1589,653,4,1614,1077,4,2553,104,29,229,2138,85274.2503,103469.7509,58955.68446,85649.50059,85794.35824,1025,1038,2619,41887.31435,37,678,0,295,0,76,42,325,354,,813,463406.5243,1240.257414,882,350,17,23,386,0,58,78,96,4921,0,334,54,205,2541,1161,1473,5.398735153,63.21974148,0.694123091,0.123399661,4.78173685,0.015424958,12.80271479,22.45873824,41.12256586,16.55097948,,,,,0.26483876,,6.015733457,0.358311263,5.907758754,0,1.46537097,41.95804196,0.107974703,11.95434213,10.18246027,1.372821225,,3.366221706,10.0724973,0.06169983,0.06169983,15.81058152,1.495560056,24.1958042,0.570723431,10.45812124,0,4.550362487,0,1.172296776,0.647848218,5.013111214,10.91245376,,12.54049051,33.67697595,0,5.954033626,1.203146691,75.90621626,0.832947709,17.90837575,6483,97.02176403,5.203302695,0.277649236,45.06781751,18,1462,1.773870122,0,4.766311893,0,20.80764488,3.423637987,2.978235968,12.29369119,0.277649236,17.49249249,3.19364387,1068,115,0,309,0,675,115,78,797,18,932,,2619,14.80795928,0.030849915,1.126021903,0.030849915,0.44732377,9.995372513
